transaction_id,user_id,transaction_amount,transaction_time,location,device,merchant_category,payment_method,is_fraud
TXN034834,USER0871,364.22,2023-09-25 12:21:00,Pune,Mac,Utilities,Credit Card,0
TXN012389,USER0256,734.8,2023-09-25 12:22:00,Pune,Windows,Retail,UPI,0
TXN040683,USER0065,2227.03,2023-09-25 12:23:00,Mumbai,Android,Entertainment,Credit Card,0
TXN020604,USER0990,379.14,2023-09-25 12:23:00,Kolkata,Windows,Entertainment,UPI,0
TXN013676,USER0548,1416.88,2023-09-25 12:37:00,Pune,Windows,Utilities,Net Banking,0
TXN036366,USER0359,1095.44,2023-09-25 12:45:00,Ahmedabad,Android,Entertainment,Debit Card,0
TXN013874,USER0496,2328.17,2023-09-25 12:45:00,Kolkata,Android,Utilities,Credit Card,0
TXN017956,USER0300,2114.45,2023-09-25 12:46:00,Ahmedabad,Android,Electronics,UPI,0
TXN045300,USER0723,338.84,2023-09-25 12:48:00,Hyderabad,Android,Travel,UPI,0
TXN003027,USER0917,2822.49,2023-09-25 12:52:00,Hyderabad,Android,Entertainment,UPI,0
TXN047237,USER0242,1129.54,2023-09-25 12:56:00,Chennai,Mac,Utilities,Net Banking,0
TXN035982,USER0635,395.11,2023-09-25 13:05:00,Ahmedabad,iOS,Utilities,Credit Card,0
TXN009080,USER0898,93.17,2023-09-25 13:22:00,Delhi,Mac,Electronics,Debit Card,0
TXN005925,USER0504,918.01,2023-09-25 13:23:00,Bangalore,Windows,Travel,Net Banking,0
TXN019628,USER0773,2552.47,2023-09-25 13:26:00,Chennai,iOS,Entertainment,Credit Card,0
TXN028411,USER0023,742.88,2023-09-25 13:33:00,Mumbai,iOS,Electronics,UPI,0
TXN017154,USER0381,405.68,2023-09-25 13:40:00,Hyderabad,Windows,Utilities,Debit Card,0
TXN025877,USER0411,1912.62,2023-09-25 13:43:00,Ahmedabad,Mac,Utilities,Credit Card,0
TXN003043,USER0431,264.07,2023-09-25 13:43:00,Kolkata,Android,Utilities,Debit Card,0
TXN041179,USER0618,582.82,2023-09-25 13:45:00,Delhi,Mac,Utilities,Debit Card,0
TXN018776,USER0329,1993.65,2023-09-25 13:49:00,Ahmedabad,Android,Food,Credit Card,0
TXN044132,USER0188,1104.0,2023-09-25 14:01:00,Delhi,Windows,Utilities,Debit Card,0
TXN026460,USER0488,126.29,2023-09-25 14:05:00,Pune,Mac,Food,UPI,0
TXN007754,USER0919,530.85,2023-09-25 14:07:00,Bangalore,Windows,Utilities,Credit Card,0
TXN028895,USER0013,1304.93,2023-09-25 14:11:00,Chennai,iOS,Utilities,UPI,0
TXN049985,USER0881,11956.31,2023-09-25 14:13:00,Chennai,Windows,Entertainment,Debit Card,0
TXN021563,USER0341,334.44,2023-09-25 14:17:00,Hyderabad,iOS,Utilities,Net Banking,0
TXN043788,USER0943,1100.11,2023-09-25 14:18:00,Pune,Mac,Retail,Credit Card,0
TXN019603,USER0181,1219.28,2023-09-25 14:19:00,Pune,Android,Electronics,UPI,0
TXN017844,USER0713,681.83,2023-09-25 14:22:00,Delhi,Windows,Entertainment,UPI,0
TXN024157,USER0450,272.55,2023-09-25 14:26:00,Hyderabad,Mac,Entertainment,Credit Card,0
TXN043051,USER0239,445.37,2023-09-25 14:31:00,Chennai,Mac,Food,Debit Card,0
TXN017814,USER0356,310.76,2023-09-25 14:32:00,Delhi,Mac,Food,Credit Card,0
TXN040869,USER0252,2428.97,2023-09-25 14:35:00,Pune,Windows,Travel,UPI,0
TXN005750,USER0601,2403.85,2023-09-25 14:40:00,Hyderabad,Android,Retail,Debit Card,0
TXN039330,USER0719,379.18,2023-09-25 14:43:00,Bangalore,iOS,Electronics,Credit Card,0
TXN018455,USER0830,560.47,2023-09-25 14:44:00,Ahmedabad,iOS,Utilities,Net Banking,0
TXN019514,USER0925,2655.98,2023-09-25 14:49:00,Pune,Android,Entertainment,UPI,0
TXN037807,USER0193,1004.57,2023-09-25 15:03:00,Pune,iOS,Utilities,UPI,0
TXN010110,USER0455,602.62,2023-09-25 15:03:00,Ahmedabad,Windows,Retail,UPI,0
TXN021994,USER0576,83.35,2023-09-25 15:18:00,Chennai,iOS,Electronics,Net Banking,0
TXN049159,USER0245,363.95,2023-09-25 15:18:00,Pune,Windows,Travel,Debit Card,0
TXN030665,USER0628,991.15,2023-09-25 15:18:00,Ahmedabad,iOS,Food,Net Banking,0
TXN037723,USER0078,1200.57,2023-09-25 15:22:00,Hyderabad,iOS,Entertainment,UPI,0
TXN022209,USER0828,507.02,2023-09-25 15:26:00,Ahmedabad,Android,Entertainment,Credit Card,0
TXN035410,USER0445,242.4,2023-09-25 15:36:00,Kolkata,Windows,Travel,Credit Card,0
TXN000124,USER0597,507.26,2023-09-25 15:42:00,Delhi,Mac,Entertainment,Net Banking,0
TXN022665,USER0031,551.87,2023-09-25 15:53:00,Bangalore,iOS,Electronics,UPI,0
TXN038666,USER0600,1948.47,2023-09-25 15:53:00,Kolkata,Android,Entertainment,Net Banking,0
TXN007770,USER0654,296.88,2023-09-25 15:54:00,Ahmedabad,iOS,Travel,UPI,0
TXN029510,USER0301,377.0,2023-09-25 15:59:00,Ahmedabad,Windows,Retail,Net Banking,0
TXN006933,USER0815,4765.98,2023-09-25 16:21:00,Bangalore,Windows,Retail,UPI,0
TXN019157,USER0929,3972.26,2023-09-25 16:23:00,Chennai,Mac,Utilities,Credit Card,0
TXN043229,USER0913,1007.71,2023-09-25 16:25:00,Delhi,Windows,Electronics,Net Banking,0
TXN035437,USER0123,3161.69,2023-09-25 16:31:00,Chennai,iOS,Food,Debit Card,0
TXN005751,USER0135,412.28,2023-09-25 16:49:00,Delhi,Windows,Food,UPI,0
TXN006857,USER0256,530.89,2023-09-25 16:50:00,Pune,Windows,Travel,Net Banking,0
TXN035233,USER0996,883.59,2023-09-25 17:13:00,Ahmedabad,Android,Electronics,UPI,0
TXN044685,USER0800,1043.53,2023-09-25 17:13:00,Mumbai,Android,Entertainment,Net Banking,0
TXN002152,USER0982,738.86,2023-09-25 17:15:00,Hyderabad,Android,Utilities,Net Banking,0
TXN049963,USER0980,2477.38,2023-09-25 17:24:00,Mumbai,Mac,Food,UPI,0
TXN004669,USER0963,1053.13,2023-09-25 17:25:00,Ahmedabad,Android,Utilities,Debit Card,0
TXN028321,USER0502,4905.19,2023-09-25 17:31:00,Mumbai,Android,Retail,UPI,0
TXN013287,USER0821,544.18,2023-09-25 17:32:00,Chennai,Windows,Travel,Net Banking,0
TXN026104,USER0738,1076.53,2023-09-25 17:34:00,Bangalore,Windows,Entertainment,Credit Card,0
TXN017119,USER0360,408.56,2023-09-25 17:35:00,Mumbai,Mac,Retail,Debit Card,0
TXN011456,USER0998,1605.87,2023-09-25 17:35:00,Kolkata,Mac,Utilities,Credit Card,0
TXN034992,USER0843,361.8,2023-09-25 17:37:00,Bangalore,Windows,Electronics,Net Banking,0
TXN048950,USER0833,312.03,2023-09-25 17:44:00,Chennai,Mac,Travel,Credit Card,0
TXN025292,USER0119,647.7,2023-09-25 17:45:00,Hyderabad,Mac,Utilities,Debit Card,0
TXN013147,USER0551,1406.68,2023-09-25 17:57:00,Kolkata,Android,Electronics,UPI,0
TXN042500,USER0257,3288.5,2023-09-25 18:14:00,Delhi,Mac,Entertainment,UPI,0
TXN034999,USER0154,812.34,2023-09-25 18:49:00,Bangalore,Android,Food,Debit Card,0
TXN035606,USER0697,1560.07,2023-09-25 18:52:00,Hyderabad,Windows,Travel,Credit Card,0
TXN005242,USER0591,1202.46,2023-09-25 19:13:00,Delhi,Mac,Travel,Credit Card,0
TXN028511,USER0573,1324.74,2023-09-25 19:21:00,Chennai,Mac,Entertainment,UPI,0
TXN027010,USER0444,1279.36,2023-09-25 20:09:00,Delhi,Mac,Entertainment,Net Banking,0
TXN039066,USER0305,1282.77,2023-09-25 20:27:00,Kolkata,Mac,Electronics,Net Banking,0
TXN004927,USER0098,1659.36,2023-09-25 20:33:00,Chennai,Mac,Travel,Net Banking,0
TXN046768,USER0140,378.88,2023-09-25 20:34:00,Chennai,Windows,Food,UPI,0
TXN043578,USER0862,202.78,2023-09-25 21:37:00,Chennai,iOS,Electronics,Credit Card,0
TXN039806,USER0375,9336.63,2023-09-25 22:31:00,Mumbai,Mac,Entertainment,UPI,0
TXN017388,USER0287,720.08,2023-09-25 23:10:00,Chennai,Mac,Utilities,Net Banking,0
TXN044965,USER0754,2254.06,2023-09-25 23:16:00,Pune,Android,Utilities,Debit Card,0
TXN030427,USER0096,281.06,2023-09-25 23:36:00,Ahmedabad,iOS,Travel,Net Banking,0
TXN010330,USER0409,1055.56,2023-09-25 23:52:00,Hyderabad,Mac,Electronics,UPI,0
TXN037636,USER0008,2155.88,2023-09-26 02:01:00,Mumbai,iOS,Food,Credit Card,0
TXN031007,USER0202,9267.99,2023-09-26 02:17:00,Chennai,Android,Utilities,Debit Card,1
TXN017645,USER0661,5498.36,2023-09-26 03:56:00,Delhi,iOS,Entertainment,Debit Card,1
TXN020867,USER0034,1203.0,2023-09-26 04:13:00,Bangalore,Android,Travel,UPI,1
TXN008785,USER0810,352.16,2023-09-26 04:22:00,Pune,Mac,Entertainment,Credit Card,0
TXN021674,USER0196,1461.06,2023-09-26 05:03:00,Chennai,iOS,Entertainment,Net Banking,0
TXN022881,USER0074,5042.68,2023-09-26 05:06:00,Ahmedabad,Mac,Electronics,Net Banking,0
TXN030834,USER0596,606.79,2023-09-26 05:10:00,Pune,Windows,Utilities,UPI,0
TXN041296,USER0092,1798.74,2023-09-26 06:02:00,Delhi,Android,Travel,Credit Card,0
TXN026526,USER0861,1409.87,2023-09-26 06:18:00,Mumbai,Mac,Utilities,Net Banking,0
TXN011956,USER0007,7439.1,2023-09-26 06:28:00,Hyderabad,iOS,Electronics,Credit Card,0
TXN020116,USER0686,2411.8,2023-09-26 06:58:00,Hyderabad,Android,Electronics,Net Banking,0
TXN031686,USER0226,3210.11,2023-09-26 07:09:00,Hyderabad,Windows,Utilities,Net Banking,0
TXN000194,USER0804,857.18,2023-09-26 07:16:00,Ahmedabad,Windows,Travel,Debit Card,0
TXN025246,USER0842,2177.48,2023-09-26 08:04:00,Delhi,Mac,Electronics,UPI,0
TXN036451,USER0797,703.64,2023-09-26 08:05:00,Chennai,Android,Utilities,Debit Card,0
TXN046100,USER0966,5873.97,2023-09-26 08:45:00,Mumbai,Windows,Utilities,Net Banking,0
TXN046852,USER0385,301.79,2023-09-26 08:45:00,Chennai,Mac,Entertainment,Net Banking,0
TXN000469,USER0948,576.82,2023-09-26 08:46:00,Hyderabad,iOS,Retail,Credit Card,0
TXN029039,USER0473,164.29,2023-09-26 08:58:00,Delhi,Mac,Entertainment,UPI,0
TXN035758,USER0377,2089.87,2023-09-26 09:05:00,Chennai,iOS,Entertainment,UPI,0
TXN017022,USER0392,1431.93,2023-09-26 09:18:00,Delhi,iOS,Utilities,UPI,0
TXN046956,USER0911,968.34,2023-09-26 09:25:00,Bangalore,Android,Travel,UPI,0
TXN007688,USER0112,611.05,2023-09-26 09:29:00,Chennai,iOS,Utilities,Debit Card,0
TXN045068,USER0285,12063.73,2023-09-26 09:53:00,Chennai,Windows,Retail,UPI,0
TXN041330,USER0545,46.49,2023-09-26 09:59:00,Delhi,iOS,Utilities,Net Banking,0
TXN026933,USER0078,600.31,2023-09-26 10:09:00,Hyderabad,iOS,Entertainment,Net Banking,0
TXN020054,USER0550,550.11,2023-09-26 10:12:00,Chennai,Android,Entertainment,UPI,0
TXN037146,USER0318,1154.61,2023-09-26 10:22:00,Mumbai,iOS,Entertainment,UPI,0
TXN011051,USER0042,1207.31,2023-09-26 10:33:00,Pune,iOS,Retail,Net Banking,0
TXN026499,USER0978,55.4,2023-09-26 10:53:00,Bangalore,Windows,Electronics,Debit Card,0
TXN020891,USER0629,681.29,2023-09-26 10:54:00,Kolkata,Mac,Entertainment,Net Banking,0
TXN036842,USER0506,495.35,2023-09-26 10:57:00,Hyderabad,iOS,Electronics,Debit Card,0
TXN040814,USER0697,216.22,2023-09-26 11:00:00,Hyderabad,Windows,Utilities,Debit Card,0
TXN011067,USER0255,304.97,2023-09-26 11:04:00,Pune,Windows,Utilities,Credit Card,0
TXN004893,USER0730,347.53,2023-09-26 11:04:00,Delhi,Windows,Electronics,UPI,0
TXN022963,USER0345,553.0,2023-09-26 11:06:00,Chennai,Android,Electronics,Debit Card,0
TXN008639,USER0896,2235.56,2023-09-26 11:08:00,Mumbai,iOS,Food,UPI,0
TXN017983,USER0052,798.33,2023-09-26 11:10:00,Chennai,Android,Entertainment,Net Banking,0
TXN018087,USER0063,234.56,2023-09-26 11:11:00,Mumbai,Android,Retail,Credit Card,0
TXN012106,USER0351,453.36,2023-09-26 11:11:00,Ahmedabad,iOS,Travel,Credit Card,0
TXN046305,USER0539,4049.45,2023-09-26 11:15:00,Kolkata,Mac,Electronics,Credit Card,0
TXN027271,USER0963,1370.99,2023-09-26 11:15:00,Ahmedabad,Android,Retail,Net Banking,0
TXN043535,USER0316,1251.61,2023-09-26 11:23:00,Hyderabad,Windows,Food,UPI,0
TXN025751,USER0910,3247.65,2023-09-26 11:36:00,Ahmedabad,iOS,Food,Credit Card,0
TXN027425,USER0689,1953.64,2023-09-26 11:36:00,Bangalore,Android,Electronics,Net Banking,0
TXN044635,USER0791,1978.91,2023-09-26 11:37:00,Chennai,iOS,Entertainment,Debit Card,0
TXN021765,USER0083,3815.13,2023-09-26 11:55:00,Hyderabad,Windows,Entertainment,Debit Card,0
TXN008628,USER0562,10781.43,2023-09-26 12:01:00,Bangalore,iOS,Entertainment,Credit Card,0
TXN009154,USER0204,1796.33,2023-09-26 12:02:00,Hyderabad,iOS,Retail,Credit Card,0
TXN013634,USER0277,1231.07,2023-09-26 12:03:00,Delhi,Windows,Retail,Credit Card,0
TXN027566,USER0927,594.34,2023-09-26 12:06:00,Ahmedabad,Windows,Retail,UPI,0
TXN030147,USER0541,2672.06,2023-09-26 12:10:00,Kolkata,iOS,Food,Debit Card,0
TXN023127,USER0858,633.52,2023-09-26 12:29:00,Mumbai,Windows,Travel,Credit Card,0
TXN022547,USER0223,2039.95,2023-09-26 12:35:00,Ahmedabad,iOS,Travel,Debit Card,0
TXN015374,USER0554,1226.94,2023-09-26 12:38:00,Delhi,Windows,Retail,Debit Card,0
TXN020849,USER0994,555.4,2023-09-26 13:02:00,Chennai,Android,Electronics,UPI,0
TXN014323,USER0268,207.32,2023-09-26 13:03:00,Delhi,iOS,Utilities,Credit Card,0
TXN035294,USER0436,1640.13,2023-09-26 13:11:00,Bangalore,iOS,Entertainment,Net Banking,0
TXN006002,USER0593,1898.76,2023-09-26 13:16:00,Mumbai,Mac,Utilities,Net Banking,0
TXN032435,USER0091,807.83,2023-09-26 13:17:00,Ahmedabad,Android,Travel,Credit Card,0
TXN012906,USER0470,521.4,2023-09-26 13:18:00,Ahmedabad,Android,Electronics,UPI,0
TXN042035,USER0130,330.38,2023-09-26 13:20:00,Delhi,iOS,Food,Net Banking,0
TXN018744,USER0690,870.19,2023-09-26 13:25:00,Chennai,Mac,Electronics,UPI,0
TXN049763,USER0761,628.9,2023-09-26 13:26:00,Delhi,Android,Retail,Credit Card,0
TXN001402,USER0628,1288.55,2023-09-26 13:26:00,Ahmedabad,iOS,Retail,UPI,0
TXN036476,USER0432,83.84,2023-09-26 13:31:00,Chennai,Windows,Food,UPI,0
TXN012558,USER0125,2019.46,2023-09-26 13:42:00,Chennai,Mac,Electronics,Net Banking,0
TXN047532,USER0173,1027.57,2023-09-26 13:44:00,Mumbai,Android,Utilities,Debit Card,0
TXN029164,USER0395,2488.0,2023-09-26 13:44:00,Ahmedabad,Mac,Retail,Debit Card,0
TXN035304,USER0372,2193.0,2023-09-26 13:58:00,Bangalore,Windows,Food,Net Banking,0
TXN002104,USER0248,310.25,2023-09-26 14:07:00,Mumbai,Android,Food,Net Banking,0
TXN043588,USER0703,763.44,2023-09-26 14:14:00,Bangalore,Windows,Travel,UPI,0
TXN004043,USER0805,551.6,2023-09-26 14:15:00,Chennai,Mac,Travel,Debit Card,0
TXN014609,USER0964,2670.5,2023-09-26 14:21:00,Chennai,Mac,Electronics,Debit Card,0
TXN003651,USER0659,1261.82,2023-09-26 14:22:00,Chennai,Mac,Food,Debit Card,0
TXN040011,USER0685,279.73,2023-09-26 14:26:00,Delhi,Windows,Retail,Debit Card,0
TXN022490,USER0446,2327.51,2023-09-26 14:30:00,Pune,Windows,Electronics,Net Banking,0
TXN035776,USER0005,825.76,2023-09-26 14:34:00,Pune,Android,Electronics,Net Banking,0
TXN015964,USER0102,350.82,2023-09-26 14:39:00,Delhi,iOS,Food,UPI,0
TXN010075,USER0674,951.97,2023-09-26 14:55:00,Ahmedabad,Windows,Entertainment,Credit Card,0
TXN033472,USER0882,551.34,2023-09-26 14:57:00,Hyderabad,Mac,Utilities,Debit Card,0
TXN018951,USER0261,362.8,2023-09-26 14:57:00,Mumbai,iOS,Entertainment,Debit Card,0
TXN014540,USER0508,460.96,2023-09-26 15:00:00,Mumbai,Windows,Utilities,Credit Card,0
TXN037554,USER0132,801.52,2023-09-26 15:16:00,Kolkata,Android,Travel,Net Banking,0
TXN015560,USER0689,1792.62,2023-09-26 15:17:00,Bangalore,Android,Electronics,Net Banking,0
TXN020856,USER0147,201.93,2023-09-26 15:19:00,Kolkata,iOS,Retail,UPI,0
TXN000127,USER0674,529.92,2023-09-26 15:19:00,Ahmedabad,Windows,Utilities,UPI,0
TXN011406,USER0328,2064.6,2023-09-26 15:22:00,Delhi,Mac,Travel,Credit Card,0
TXN030332,USER0702,3143.43,2023-09-26 15:26:00,Mumbai,iOS,Entertainment,Debit Card,0
TXN024614,USER0716,3275.25,2023-09-26 15:31:00,Mumbai,iOS,Electronics,UPI,0
TXN036123,USER0313,2010.54,2023-09-26 15:36:00,Ahmedabad,Windows,Electronics,UPI,0
TXN007994,USER0246,476.63,2023-09-26 15:43:00,Ahmedabad,iOS,Electronics,Credit Card,0
TXN023335,USER0268,169.6,2023-09-26 15:47:00,Delhi,iOS,Utilities,Net Banking,0
TXN045460,USER0045,204.99,2023-09-26 15:55:00,Kolkata,iOS,Utilities,Net Banking,0
TXN049519,USER0169,347.14,2023-09-26 15:56:00,Kolkata,Windows,Food,Net Banking,0
TXN022646,USER0159,254.44,2023-09-26 16:04:00,Pune,iOS,Retail,Debit Card,0
TXN018691,USER0213,2993.94,2023-09-26 16:05:00,Pune,iOS,Utilities,Credit Card,0
TXN049207,USER0017,378.52,2023-09-26 16:07:00,Kolkata,Windows,Electronics,Debit Card,0
TXN017692,USER0360,521.73,2023-09-26 16:11:00,Mumbai,Mac,Food,Net Banking,0
TXN027391,USER0979,122.55,2023-09-26 16:23:00,Hyderabad,Android,Food,Credit Card,0
TXN021385,USER0019,464.99,2023-09-26 16:23:00,Ahmedabad,Android,Entertainment,Debit Card,0
TXN021711,USER0003,1511.73,2023-09-26 16:26:00,Hyderabad,iOS,Electronics,UPI,0
TXN001224,USER0185,836.6,2023-09-26 16:27:00,Hyderabad,Windows,Electronics,Debit Card,0
TXN018512,USER0911,637.66,2023-09-26 16:28:00,Chennai,Android,Entertainment,Net Banking,0
TXN039260,USER0872,286.12,2023-09-26 16:29:00,Mumbai,iOS,Travel,UPI,0
TXN006036,USER0841,951.98,2023-09-26 16:44:00,Kolkata,Windows,Travel,Net Banking,0
TXN004711,USER0401,157.96,2023-09-26 16:50:00,Chennai,Android,Electronics,Debit Card,0
TXN032580,USER0526,219.36,2023-09-26 16:58:00,Ahmedabad,Mac,Travel,Debit Card,0
TXN013296,USER0857,613.4,2023-09-26 17:03:00,Chennai,Mac,Retail,Debit Card,0
TXN006774,USER0912,871.08,2023-09-26 17:08:00,Mumbai,Windows,Travel,Debit Card,0
TXN003013,USER0118,363.57,2023-09-26 17:08:00,Delhi,Android,Food,Net Banking,0
TXN000440,USER0917,2393.27,2023-09-26 17:10:00,Hyderabad,Android,Utilities,UPI,0
TXN026815,USER0268,202.79,2023-09-26 17:43:00,Delhi,iOS,Travel,UPI,0
TXN004637,USER0253,9270.0,2023-09-26 17:47:00,Hyderabad,Mac,Travel,Credit Card,0
TXN027582,USER0926,171.38,2023-09-26 17:53:00,Bangalore,iOS,Entertainment,Debit Card,0
TXN012348,USER0570,668.89,2023-09-26 17:56:00,Delhi,Android,Entertainment,Credit Card,0
TXN016115,USER0146,2325.91,2023-09-26 18:05:00,Mumbai,Android,Retail,Credit Card,0
TXN022906,USER0996,674.3,2023-09-26 18:21:00,Ahmedabad,Android,Utilities,Credit Card,0
TXN040358,USER0855,3920.61,2023-09-26 18:23:00,Pune,Windows,Retail,Credit Card,0
TXN034368,USER0345,639.02,2023-09-26 18:27:00,Chennai,Mac,Travel,UPI,0
TXN044479,USER0104,469.5,2023-09-26 18:28:00,Ahmedabad,Mac,Entertainment,Net Banking,0
TXN040357,USER0348,357.63,2023-09-26 18:54:00,Ahmedabad,iOS,Travel,Net Banking,0
TXN015944,USER0361,1120.55,2023-09-26 18:55:00,Kolkata,Windows,Utilities,Net Banking,0
TXN034959,USER0181,2141.2,2023-09-26 19:02:00,Pune,Android,Entertainment,UPI,0
TXN004430,USER0115,1057.04,2023-09-26 19:04:00,Mumbai,Mac,Travel,Credit Card,0
TXN014771,USER0366,755.16,2023-09-26 20:17:00,Ahmedabad,Windows,Travel,Net Banking,0
TXN007957,USER0982,1594.23,2023-09-26 20:32:00,Hyderabad,Android,Food,Debit Card,0
TXN023294,USER0037,1119.97,2023-09-26 21:07:00,Pune,Windows,Utilities,Credit Card,0
TXN038360,USER0125,2412.54,2023-09-26 21:41:00,Chennai,Mac,Electronics,Net Banking,0
TXN034621,USER0449,595.82,2023-09-26 22:13:00,Ahmedabad,Android,Utilities,Net Banking,0
TXN042640,USER0236,1516.76,2023-09-26 22:28:00,Pune,Android,Retail,Net Banking,0
TXN010237,USER0412,240.59,2023-09-26 22:54:00,Pune,iOS,Retail,Debit Card,0
TXN024034,USER0280,2071.8,2023-09-27 01:52:00,Hyderabad,Windows,Retail,Credit Card,1
TXN035759,USER0620,1876.93,2023-09-27 02:25:00,Chennai,Android,Utilities,Debit Card,0
TXN021284,USER0263,363.57,2023-09-27 02:29:00,Delhi,Windows,Utilities,Credit Card,1
TXN016726,USER0741,1285.94,2023-09-27 02:42:00,Mumbai,Android,Entertainment,Net Banking,1
TXN000403,USER0187,1424.69,2023-09-27 02:45:00,Kolkata,Windows,Electronics,UPI,0
TXN043853,USER0809,26602.55,2023-09-27 02:54:00,Hyderabad,Windows,Electronics,Debit Card,1
TXN008371,USER0366,724.8,2023-09-27 04:09:00,Ahmedabad,Windows,Retail,Net Banking,0
TXN042311,USER0235,64481.02,2023-09-27 04:12:00,Hyderabad,iOS,Retail,UPI,1
TXN031143,USER0952,1188.93,2023-09-27 04:54:00,Delhi,Mac,Electronics,UPI,0
TXN000661,USER0048,2362.04,2023-09-27 06:09:00,Delhi,iOS,Utilities,Credit Card,0
TXN021175,USER0812,626.71,2023-09-27 06:30:00,Pune,iOS,Retail,Debit Card,0
TXN043668,USER0885,3010.1,2023-09-27 06:51:00,Chennai,Android,Travel,Credit Card,0
TXN042442,USER0523,466.94,2023-09-27 07:22:00,Mumbai,Android,Entertainment,Net Banking,0
TXN006202,USER0118,121.59,2023-09-27 07:29:00,Mumbai,Android,Retail,Net Banking,0
TXN006049,USER0412,209.72,2023-09-27 07:34:00,Delhi,iOS,Entertainment,Net Banking,0
TXN035718,USER0433,1011.69,2023-09-27 08:08:00,Kolkata,Mac,Electronics,Credit Card,0
TXN049139,USER0605,1646.54,2023-09-27 08:23:00,Kolkata,iOS,Utilities,UPI,0
TXN008738,USER0518,276.24,2023-09-27 08:26:00,Delhi,Mac,Utilities,Credit Card,0
TXN020889,USER0266,155.37,2023-09-27 08:41:00,Ahmedabad,Windows,Entertainment,Credit Card,0
TXN045810,USER0173,693.22,2023-09-27 08:55:00,Hyderabad,Android,Retail,Net Banking,0
TXN031671,USER0074,6255.9,2023-09-27 09:00:00,Ahmedabad,Mac,Utilities,Net Banking,0
TXN042932,USER0244,1627.8,2023-09-27 09:08:00,Pune,Windows,Entertainment,Credit Card,0
TXN038529,USER0054,2088.48,2023-09-27 09:13:00,Kolkata,Android,Retail,Debit Card,0
TXN046299,USER0980,1885.47,2023-09-27 09:19:00,Mumbai,Mac,Retail,Net Banking,0
TXN040882,USER0232,986.78,2023-09-27 09:19:00,Pune,Mac,Electronics,Debit Card,0
TXN021808,USER0712,338.9,2023-09-27 09:29:00,Mumbai,Windows,Electronics,Debit Card,0
TXN016568,USER0593,1605.72,2023-09-27 09:29:00,Mumbai,Mac,Entertainment,Credit Card,0
TXN047274,USER0815,2481.14,2023-09-27 09:35:00,Bangalore,Windows,Electronics,Debit Card,0
TXN043737,USER0919,627.18,2023-09-27 09:37:00,Pune,Windows,Food,Debit Card,0
TXN037968,USER0441,2270.75,2023-09-27 09:40:00,Ahmedabad,Windows,Travel,Credit Card,0
TXN000858,USER0159,495.0,2023-09-27 10:01:00,Pune,iOS,Entertainment,UPI,0
TXN044166,USER0407,621.93,2023-09-27 10:02:00,Kolkata,iOS,Travel,Net Banking,0
TXN043992,USER0892,2660.41,2023-09-27 10:08:00,Hyderabad,iOS,Utilities,Credit Card,0
TXN007815,USER0986,418.37,2023-09-27 10:13:00,Pune,Mac,Electronics,UPI,0
TXN020283,USER0645,886.37,2023-09-27 10:19:00,Kolkata,Windows,Retail,Debit Card,0
TXN016631,USER0035,1663.8,2023-09-27 10:21:00,Mumbai,iOS,Electronics,Net Banking,0
TXN009428,USER0621,373.79,2023-09-27 10:24:00,Kolkata,Android,Electronics,Credit Card,0
TXN044912,USER0439,190.32,2023-09-27 10:27:00,Bangalore,iOS,Utilities,Debit Card,0
TXN009698,USER0005,753.44,2023-09-27 10:35:00,Pune,Android,Retail,UPI,0
TXN043632,USER0419,4539.76,2023-09-27 10:51:00,Delhi,Mac,Retail,Credit Card,0
TXN044559,USER0081,779.55,2023-09-27 10:51:00,Delhi,Android,Electronics,Debit Card,0
TXN004023,USER0616,739.3,2023-09-27 11:00:00,Kolkata,Windows,Food,Net Banking,0
TXN008963,USER0003,1736.48,2023-09-27 11:01:00,Hyderabad,iOS,Utilities,Net Banking,0
TXN001611,USER0083,2816.04,2023-09-27 11:04:00,Hyderabad,Windows,Entertainment,Debit Card,0
TXN030236,USER0800,676.83,2023-09-27 11:04:00,Mumbai,Android,Retail,Debit Card,0
TXN043440,USER0963,1258.26,2023-09-27 11:10:00,Ahmedabad,iOS,Electronics,UPI,0
TXN041970,USER0700,809.94,2023-09-27 11:20:00,Ahmedabad,Android,Food,Debit Card,0
TXN024755,USER0588,350.8,2023-09-27 11:21:00,Pune,iOS,Entertainment,Credit Card,0
TXN002811,USER0043,472.6,2023-09-27 11:26:00,Hyderabad,Windows,Electronics,Debit Card,0
TXN028764,USER0224,221.94,2023-09-27 11:30:00,Chennai,Mac,Electronics,Net Banking,0
TXN013261,USER0328,2556.3,2023-09-27 11:38:00,Delhi,Mac,Food,Debit Card,0
TXN022566,USER0137,307.39,2023-09-27 11:42:00,Delhi,iOS,Entertainment,Net Banking,0
TXN047956,USER0607,512.82,2023-09-27 12:08:00,Delhi,Android,Entertainment,Net Banking,0
TXN025487,USER0675,107.52,2023-09-27 12:19:00,Delhi,Mac,Food,Net Banking,0
TXN016426,USER0031,614.54,2023-09-27 12:24:00,Bangalore,iOS,Electronics,Credit Card,0
TXN045153,USER0642,4942.71,2023-09-27 12:28:00,Chennai,Windows,Utilities,Net Banking,0
TXN037675,USER0728,2048.51,2023-09-27 12:41:00,Kolkata,Android,Utilities,Debit Card,0
TXN007075,USER0970,274.89,2023-09-27 12:46:00,Kolkata,Android,Retail,Credit Card,0
